endTime,artistName,trackName,msPlayed,Language
8/2/21 14:43,Daniel Caesar,Japanese Denim,270846,
8/2/21 15:45,Mac Miller,Self Care,154406,
8/2/21 15:49,Mac Miller,Floating,258534,
8/2/21 16:03,Mac Miller,Self Care,345133,
8/2/21 16:08,Childish Gambino,Time (feat. Ariana Grande),343140,
8/2/21 16:09,Rex Orange County,Pluto Projector,42306,
8/2/21 18:45,Mac Miller,Floating,46068,
8/2/21 18:49,Mac Miller,Floating,254099,
8/2/21 20:11,Rex Orange County,Pluto Projector,22613,
8/2/21 20:28,Pardon My Take,"Mount Rushmore Season Is Back, David Baker, Bucks Parade And Fyre Fest",821969,
8/2/21 21:31,Pardon My Take,"Mount Rushmore Season Is Back, David Baker, Bucks Parade And Fyre Fest",142686,
8/2/21 22:17,Pardon My Take,"Mount Rushmore Season Is Back, David Baker, Bucks Parade And Fyre Fest",966931,
8/2/21 23:01,Pardon My Take,"NBA Champion Pat Connaughton + Mt Rushmore Of Sports We Could Medal In, Maybe",2524971,
8/2/21 23:06,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),261295,
8/2/21 23:10,Brittany Howard,Stay High - Childish Gambino Version,218400,
8/2/21 23:13,BROCKHAMPTON,WHEN I BALL,203226,
8/2/21 23:17,King Princess,1950,225133,
8/2/21 23:34,Rex Orange County,Best Friend,262231,
8/2/21 23:37,Olivia Rodrigo,happier,175933,
8/3/21 0:52,Lucky Daye,Buying Time,113590,
8/3/21 3:37,Pardon My Take,"NBA Champion Pat Connaughton + Mt Rushmore Of Sports We Could Medal In, Maybe",769880,
8/3/21 3:40,Trinidad Cardona,Dinero,160880,
8/3/21 3:43,Olivia Rodrigo,good 4 u,178146,
8/3/21 3:47,Olivia Rodrigo,deja vu,250139,
8/3/21 3:53,Olivia Rodrigo,drivers license,242013,
8/3/21 13:20,The Fray,Over My Head (Cable Car),236266,
8/3/21 17:49,Pardon My Take,"NBA Champion Pat Connaughton + Mt Rushmore Of Sports We Could Medal In, Maybe",1799644,
8/3/21 20:25,Pardon My Take,"The 2021 Takie Awards Plus Blake Bortles, Blake Griffin & Brooks Koepka For Blake Of The Year",184516,
8/3/21 20:39,Olivia Rodrigo,good 4 u,158995,
8/3/21 20:39,Cupidon,"Wake Up, Get Down",126293,
8/3/21 20:51,Cupidon,"Wake Up, Get Down",124215,
8/3/21 21:50,AKA Block,3 Words,198443,
8/3/21 21:54,Ms. Lauryn Hill,Ex-Factor,214563,
8/3/21 22:13,Pardon My Take,"The 2021 Takie Awards Plus Blake Bortles, Blake Griffin & Brooks Koepka For Blake Of The Year",1125146,
8/4/21 13:28,Dua Lipa,Levitating (feat. DaBaby),203064,
8/4/21 14:52,Pardon My Take,"The 2021 Takie Awards Plus Blake Bortles, Blake Griffin & Brooks Koepka For Blake Of The Year",940692,
8/4/21 16:48,Dua Lipa,Levitating (feat. DaBaby),203064,
8/4/21 17:26,Dua Lipa,Levitating (feat. DaBaby),203064,
8/4/21 17:30,Joe Hertz,Rain in Cuba,231784,
8/4/21 17:33,Mr Jukes,Vibrate,174706,
8/4/21 17:36,AKA Block,3 Words,198443,
8/4/21 17:38,Anderson .Paak,Good Heels (feat. Jazmine Sullivan),98249,
8/4/21 17:43,Chris Stapleton,Tennessee Whiskey,293293,
8/4/21 17:47,Cupidon,"Wake Up, Get Down",259816,
8/4/21 18:02,Lackhoney,Love’s Like Drumming,193804,
8/4/21 18:04,James Vickery,You Comfort Me (with EARTHGANG),108992,
8/4/21 18:08,Matt Champion,Fangs,234285,
8/4/21 18:11,Still Woozy,Get Down,171653,
8/4/21 18:14,Blended Babies,Cheap Whiskey 70's Riesling (feat. Anderson .Paak),209493,
8/4/21 18:18,Bruno Mars,Skate,203122,
8/4/21 18:20,Brittany Howard,You'll Never Walk Alone,118476,
8/4/21 18:23,King Princess,Holy,174666,
8/4/21 18:24,"Tyler, The Creator",MASSA,45088,
8/4/21 22:39,Pardon My Take,"NBA Draft, MLB Trades, Mt Rushmore Of Things We Yell At Our TV Plus Runner Craig Engels",4053,
8/5/21 3:52,Pardon My Take,"The 2021 Takie Awards Plus Blake Bortles, Blake Griffin & Brooks Koepka For Blake Of The Year",1755477,
8/5/21 3:55,"Tyler, The Creator",MASSA,853,
8/5/21 3:55,Dua Lipa,Levitating (feat. DaBaby),203064,
8/5/21 3:55,Conan Gray,Maniac,14783,
8/5/21 4:00,Chris Stapleton,Tennessee Whiskey,293293,
8/5/21 4:04,Bruno Mars,Skate,203122,
8/5/21 4:05,Brittany Howard,You'll Never Walk Alone,89528,
8/5/21 15:15,Louis The Child,It's Strange,245581,
8/5/21 15:18,Louis The Child,Slow Down Love,157891,
8/5/21 15:21,Big Wild,6's to 9's (feat. Rationale),206073,
8/5/21 15:22,Still Woozy,Goodie Bag,22278,
8/5/21 15:26,Alina Baraz,Electric (feat. Khalid),246327,
8/5/21 15:31,Chris Stapleton,Tennessee Whiskey,293293,
8/5/21 15:32,Barney Artist,Space,78963,
8/5/21 15:43,Barney Artist,"Good to Be Home (feat. Tom Misch, Loyle Carner & Rebel Kleff)",167381,
8/5/21 18:59,Pardon My Take,"The 2021 Takie Awards Plus Blake Bortles, Blake Griffin & Brooks Koepka For Blake Of The Year",2033813,
8/5/21 19:02,"Tyler, The Creator",MASSA,2218,
8/5/21 19:02,Barney Artist,"Good to Be Home (feat. Tom Misch, Loyle Carner & Rebel Kleff)",186858,
8/5/21 19:06,Barney Artist,Lullaby,240124,
8/5/21 19:07,Barney Artist,Lullaby,3328,
8/5/21 19:07,Cupidon,"Wake Up, Get Down",31524,
8/5/21 19:11,Cupidon,"Wake Up, Get Down",259816,
8/5/21 19:15,Brittany Howard,Stay High - Childish Gambino Version,218400,
8/5/21 19:19,Joe Hertz,Rain in Cuba,231784,
8/5/21 19:23,Matt Champion,Fangs,234285,
8/5/21 19:25,Louis The Child,Slow Down Love,157891,
8/5/21 19:30,Chris Stapleton,Tennessee Whiskey,293293,
8/5/21 19:32,Brittany Howard,You'll Never Walk Alone,118476,
8/5/21 19:35,Mr Jukes,Vibrate,174706,
8/5/21 19:38,King Princess,Holy,174666,
8/5/21 19:41,H.E.R.,Every Kind Of Way,160173,
8/5/21 19:42,Anderson .Paak,Good Heels (feat. Jazmine Sullivan),98249,
8/5/21 19:47,Alina Baraz,Electric (feat. Khalid),246327,
8/5/21 19:49,Bazzi,I Like That,158083,
8/5/21 19:53,Bruno Mars,Skate,203122,
8/5/21 19:56,AKA Block,3 Words,198443,
8/5/21 19:59,Blended Babies,Cheap Whiskey 70's Riesling (feat. Anderson .Paak),209493,
8/5/21 20:00,Ms. Lauryn Hill,Ex-Factor,4822,
8/5/21 22:23,Ms. Lauryn Hill,Ex-Factor,4435,
8/5/21 22:29,Pardon My Take,"The 2021 Takie Awards Plus Blake Bortles, Blake Griffin & Brooks Koepka For Blake Of The Year",383338,
8/5/21 23:03,Pardon My Take,"NBA Draft, MLB Trades, Mt Rushmore Of Things We Yell At Our TV Plus Runner Craig Engels",1971315,
8/5/21 23:23,Joe Hertz,Rain in Cuba,31211,
8/5/21 23:23,"Tyler, The Creator",MASSA,4480,
8/5/21 23:23,Anderson .Paak,Good Heels (feat. Jazmine Sullivan),1130,
8/5/21 23:23,Mr Jukes,Vibrate,1344,
8/5/21 23:23,Brittany Howard,Stay High - Childish Gambino Version,218400,
8/5/21 23:23,Blended Babies,Cheap Whiskey 70's Riesling (feat. Anderson .Paak),2410,
8/5/21 23:23,Cupidon,"Wake Up, Get Down",1258,
8/5/21 23:28,Cupidon,"Wake Up, Get Down",259816,
8/5/21 23:30,"Tyler, The Creator",MASSA,159075,
8/6/21 1:36,Louis The Child,Slow Down Love,139008,
8/6/21 1:52,Pardon My Take,"NBA Draft, MLB Trades, Mt Rushmore Of Things We Yell At Our TV Plus Runner Craig Engels",856789,
8/6/21 4:19,Cupidon,"Wake Up, Get Down",259816,
8/6/21 4:22,Blended Babies,Cheap Whiskey 70's Riesling (feat. Anderson .Paak),165603,
8/6/21 4:24,Cupidon,"Wake Up, Get Down",100053,
8/6/21 4:25,H.E.R.,Every Kind Of Way,106496,
8/6/21 4:28,Bazzi,I Like That,158083,
8/6/21 4:54,Still Woozy,Get Down,15880,
8/6/21 15:37,Still Woozy,Get Down,171653,
8/6/21 15:41,Brittany Howard,Stay High - Childish Gambino Version,218400,
8/6/21 15:43,Joe Hertz,Rain in Cuba,103538,
8/6/21 15:43,Brittany Howard,Stay High - Childish Gambino Version,29823,
8/6/21 15:45,Anderson .Paak,Good Heels (feat. Jazmine Sullivan),98249,
8/6/21 15:52,Mr Jukes,Vibrate,27306,
8/6/21 15:52,BabyJake,Cigarettes On Patios,18282,
8/6/21 17:31,Pardon My Take,"NBA Draft, MLB Trades, Mt Rushmore Of Things We Yell At Our TV Plus Runner Craig Engels",2769514,
8/6/21 18:47,Pardon My Take,"Former NFL GM Mike Tannenbaum, Football Is Back + Mt Rushmore Of Pizza Toppings",6336,
8/6/21 18:47,Pardon My Take,"Peyton Manning, Vacation Is Over And Rodgers Didn't Retire, The Mt Rushmore Of Combos",4374997,
8/6/21 19:58,Pardon My Take,"Calvin Johnson, Mt Rushmore of Cartoon Characters To Party With and NBA Free Agency",4243861,
8/6/21 20:39,Pardon My Take,"Calvin Johnson, Mt Rushmore of Cartoon Characters To Party With and NBA Free Agency",993,
8/6/21 20:39,Pardon My Take,"Former NFL GM Mike Tannenbaum, Football Is Back + Mt Rushmore Of Pizza Toppings",1469333,
8/6/21 20:39,Pardon My Take,"Peyton Manning, Vacation Is Over And Rodgers Didn't Retire, The Mt Rushmore Of Combos",1920,
8/6/21 21:11,Pardon My Take,"Former NFL GM Mike Tannenbaum, Football Is Back + Mt Rushmore Of Pizza Toppings",331,
8/6/21 21:14,Louis The Child,Slow Down Love,157891,
8/6/21 21:17,Mr Jukes,Vibrate,174706,
8/6/21 21:20,Brittany Howard,Stay High - Childish Gambino Version,218400,
8/6/21 21:24,Alina Baraz,Electric (feat. Khalid),246327,
8/6/21 21:30,Ms. Lauryn Hill,Ex-Factor,326533,
8/6/21 21:33,Bruno Mars,Skate,831,
8/6/21 21:33,Bruno Mars,Skate,189054,
8/6/21 21:33,Ms. Lauryn Hill,Ex-Factor,2389,
8/6/21 21:35,Anderson .Paak,Good Heels (feat. Jazmine Sullivan),98249,
8/6/21 21:37,Still Woozy,Get Down,131202,
8/7/21 1:22,Jai Wolf,Indian Summer,6144,
8/7/21 15:54,Louis The Child,It's Strange,245581,
8/8/21 3:44,King Princess,1950,225133,
8/8/21 3:48,Rihanna,Stay,240706,
8/8/21 3:52,Brittany Howard,Stay High - Childish Gambino Version,218400,
8/8/21 3:54,Yung Gravy,1 Thot 2 Thot Red Thot Blue Thot,131139,
8/8/21 3:57,Yung Gravy,Mr. Clean,211149,
8/8/21 4:01,BROCKHAMPTON,WHEN I BALL,203226,
8/8/21 4:05,Rex Orange County,Best Friend,262231,
8/8/21 4:09,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),212000,
8/8/21 4:09,Rex Orange County,Pluto Projector,17278,
8/8/21 4:12,Aminé,Caroline,209640,
8/8/21 4:15,Louis The Child,Shake Something (feat. Joey Purp),137671,
8/8/21 14:16,Pardon My Take,"Former NFL GM Mike Tannenbaum, Football Is Back + Mt Rushmore Of Pizza Toppings",3648,
8/8/21 14:20,Billie Eilish,MyBoi - TroyBoi Remix,211304,
8/8/21 14:23,"Tyler, The Creator",I Ain't Got Time!,206266,
8/8/21 14:28,Aminé,Turf,265840,
8/8/21 14:31,Kendrick Lamar,A.D.H.D,215509,
8/8/21 14:35,Masego,Bounce,230280,
8/8/21 14:39,Cosmo's Midnight,Down for You,193719,
8/8/21 14:42,Rejjie Snow,D.R.U.G.S.,200746,
8/8/21 14:45,XXXTENTACION,SAD!,166605,
8/8/21 14:48,Mac Miller,I Can See,220853,
8/8/21 14:53,Cupidon,"Wake Up, Get Down",259816,
8/8/21 14:55,Mac Miller,Get Up,158178,
8/8/21 14:59,Lime Cordiale,Robbery,223233,
8/8/21 15:02,Aminé,Yellow,180000,
8/8/21 15:07,Logic,Fade Away,287400,
8/8/21 15:10,Domo Genesis,Coming Back (feat. Mac Miller),161653,
8/8/21 15:12,Blu DeTiger,Figure It Out,164317,
8/8/21 15:16,"Tyler, The Creator",Jamba (feat. Hodgy),212493,
8/8/21 15:18,ADÉ,PLAY SOMETHING,118898,
8/8/21 15:21,Joji,YEAH RIGHT,174357,
8/8/21 15:25,Lil Wayne,Drop The World,229226,
8/8/21 15:28,Ruel,Painkiller (feat. Denzel Curry),227677,
8/8/21 15:33,Kota the Friend,Long Beach,252778,
8/8/21 15:36,SZA,The Weekend - Funk Wav Remix,171805,
8/8/21 15:39,Mac Miller,Complicated,232211,
8/8/21 15:42,Still Woozy,Foolsong,173166,
8/8/21 15:46,Halima,Ford Cardinal,222896,
8/8/21 15:49,Chuck Sutton,Chess Bling,180887,
8/8/21 15:54,Cory Henry,GawtDamn,295111,
8/8/21 15:57,Magic City Hippies,Limestone,209164,
8/8/21 16:02,Mac Miller,Brand Name,302133,
8/8/21 16:36,Surf Mesa,ily (i love you baby) (feat. Emilee),12036,
8/8/21 17:38,Pardon My Take,"Former NFL GM Mike Tannenbaum, Football Is Back + Mt Rushmore Of Pizza Toppings",3639402,
8/8/21 17:42,Mike Irish,Grandfather Clocks,247000,
8/8/21 17:45,Cage The Elephant,Telescope,228293,
8/8/21 17:48,SEBASTIAN PAUL,BACK AND FORTH,180000,
8/8/21 17:51,Kanye West,Champion,167600,
8/8/21 17:54,SHAED,Trampoline,184060,
8/8/21 17:58,Saba,Photosynthesis,201732,
8/8/21 18:01,Kota the Friend,Saturday,199703,
8/8/21 18:04,Elujay,Starchild,190152,
8/8/21 18:07,Kudasaibeats,The Girl I Haven't Met (Biskwiq Flip),194220,
8/8/21 18:11,Louis The Child,Shake Something (feat. Joey Purp),193512,
8/8/21 18:15,Masego,Bounce,230280,
8/8/21 18:19,Logic,Fade Away,287400,
8/8/21 20:21,The Game,Ali Bomaye,73617,
8/8/21 20:24,Jai Wolf,Manic Pixie Dream,211506,
8/8/21 20:25,Billie Eilish,NDA,37358,
8/8/21 20:28,Khalid,8TEEN,153429,
8/8/21 20:28,The Game,Ali Bomaye,3285,
8/8/21 20:31,Rick Ross,Supreme,217946,
8/8/21 20:33,"Tyler, The Creator",GROUP B,118466,
8/8/21 20:34,Rick Ross,Sanctified,33168,
8/9/21 13:24,Pardon My Take,"Former NFL GM Mike Tannenbaum, Football Is Back + Mt Rushmore Of Pizza Toppings",1898,
8/9/21 13:24,Pardon My Take,"Guy Fieri, Who's Back Of The Week, And The Most Contentious Mount Rushmore Ever",331,
8/9/21 20:36,Kevin Abstract,Baby Boy,211668,
8/9/21 21:41,ROLE MODEL,hello!,1130,
8/9/21 21:45,Drake,Headlines,235986,
8/9/21 21:51,J. Cole,G.O.M.D.,301133,
8/9/21 21:55,Drake,Sandra’s Rose,216333,
8/9/21 22:05,CoryaYo,1995,8801,
8/9/21 22:05,Peach Pit,Tommy's Party,361760,
8/9/21 22:09,Mac Miller,I Can See,220853,
8/9/21 22:13,Kota the Friend,Wolves,233531,
8/9/21 22:16,Cordae,RNP (feat. Anderson .Paak),175827,
8/9/21 22:19,Surf Mesa,ily (i love you baby) (feat. Emilee),176546,
8/9/21 22:22,SEBASTIAN PAUL,BACK AND FORTH,180000,
8/9/21 22:26,Paul Mccall,Everytime,222817,
8/9/21 22:34,Lil Wayne,With You,229373,
8/9/21 22:37,Loyle Carner,Ain't Nothing Changed,194426,
8/9/21 22:41,Billie Eilish,MyBoi - TroyBoi Remix,270354,
8/9/21 22:50,Cupidon,"Wake Up, Get Down",259816,
8/9/21 22:52,J. Cole,ATM,115414,
8/9/21 23:24,Pardon My Take,"Guy Fieri, Who's Back Of The Week, And The Most Contentious Mount Rushmore Ever",1913502,
8/10/21 5:28,Mac Miller,I Can See,220853,
8/10/21 5:32,Rex Orange County,Pluto Projector,267520,
8/10/21 5:37,Mac Miller,Floating,254099,
8/10/21 5:38,Childish Gambino,Time (feat. Ariana Grande),28399,
8/10/21 15:25,Billie Eilish,Lost Cause,212496,
8/10/21 15:28,Still Woozy,Get Down,171653,
8/10/21 15:29,Anderson .Paak,Good Heels (feat. Jazmine Sullivan),98249,
8/10/21 15:32,Alina Baraz,Electric (feat. Khalid),134216,
8/10/21 15:35,Alina Baraz,Electric (feat. Khalid),112358,
8/10/21 15:37,Billie Eilish,GOLDWING,99906,
8/10/21 15:40,Jai Wolf,Manic Pixie Dream,211506,
8/10/21 15:58,Jai Wolf,Still Sleeping,286013,
8/10/21 16:02,Jai Wolf,Starlight,223058,
8/10/21 16:05,Bazzi,I Like That,158083,
8/10/21 16:06,Billie Eilish,Your Power,13909,
8/10/21 16:06,Mr Jukes,Vibrate,1787,
8/10/21 16:08,Jai Wolf,Your Way (feat. Day Wave),162795,
8/10/21 16:12,Billie Eilish,Billie Bossa Nova,196730,
8/10/21 16:13,Billie Eilish,Everybody Dies,98939,
8/10/21 16:18,Brittany Howard,Stay High - Childish Gambino Version,218400,
8/10/21 16:22,Jai Wolf,This Song Reminds Me Of You,234813,
8/10/21 16:25,Billie Eilish,Happier Than Ever,220376,
8/10/21 16:30,Jai Wolf,Lose My Mind (feat. Mr Gabriel) [Luttrell Remix],265365,
8/10/21 16:32,Billie Eilish,I Didn't Change My Number,158463,
8/10/21 16:36,Matt Champion,Fangs,234285,
8/10/21 16:38,Logic,Till The End,3181,
8/10/21 16:38,Mac Miller,100 Grandkids,1880,
8/10/21 16:38,King Princess,Holy,92463,
8/10/21 16:38,The Game,Ali Bomaye,8916,
8/10/21 16:38,A$AP Rocky,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",1184,
8/10/21 16:39,J. Cole,A Tale of 2 Citiez,1300,
8/10/21 16:39,KYLE,King Wavy,18668,
8/10/21 16:39,J. Cole,Villuminati,2275,
8/10/21 16:40,J. Cole,Villuminati,96223,
8/10/21 16:40,Kanye West,Ultralight Beam,15371,
8/10/21 16:41,Lil Wayne,With You,11215,
8/10/21 16:41,Kendrick Lamar,Rigamortus,4318,
8/10/21 16:41,Birdman,Money To Blow - Street Version,2089,
8/10/21 16:41,Birdman,Money To Blow - Street Version,766,
8/10/21 16:41,J. Cole,Villuminati,6222,
8/10/21 16:41,Rick Ross,Sanctified,3157,
8/10/21 16:41,Rick Ross,Sanctified,1625,
8/10/21 16:42,Logic,Fade Away,1253,
8/10/21 16:42,J. Cole,ATM,12724,
8/10/21 16:42,Kanye West,Champion,1114,
8/10/21 16:42,Ariana Grande,The Way,4179,
8/10/21 16:42,Childish Gambino,IV. Sweatpants,1880,
8/10/21 16:42,Aminé,Caroline,1323,
8/10/21 16:42,Kendrick Lamar,A.D.H.D,42817,
8/10/21 16:42,Kanye West,Homecoming,2461,
8/10/21 16:42,Kanye West,Waves,2856,
8/10/21 16:42,Logic,Driving Ms Daisy,7198,
8/10/21 16:42,"Tyler, The Creator",SMUCKERS (feat. Lil Wayne & Kanye West),6083,
8/10/21 16:43,Saba,Stoney,50642,
8/10/21 16:44,"Tyler, The Creator",Boredom (feat. Rex Orange County & Anna of the North),24404,
8/10/21 16:44,Big Sean,Ashley,4272,
8/10/21 16:45,Jessie Reyez,"Figures, a Reprise",10750,
8/10/21 16:45,GoldLink,Crew (feat. Brent Faiyaz & Shy Glizzy),94690,
8/10/21 16:46,Drake,Nice For What,766,
8/10/21 16:46,XXXTENTACION,SAD!,15000,
8/10/21 16:46,Saba,CALLIGRAPHY,10356,
8/10/21 16:46,XXXTENTACION,Everybody Dies In Their Nightmares,580,
8/10/21 16:46,Mac Miller,O.K. - Bonus Track,1253,
8/10/21 16:48,Saba,Photosynthesis,9798,
8/10/21 16:48,XXXTENTACION,Everybody Dies In Their Nightmares,10611,
8/10/21 16:48,Mick Jenkins,Communicate,23637,
8/10/21 16:48,Mick Jenkins,Communicate,1462,
8/10/21 16:48,Big Sean,Ashley,101610,
8/10/21 16:49,Saba,SMILE,11726,
8/10/21 16:49,Aminé,Turf,21223,
8/10/21 16:50,Domo Genesis,Coming Back (feat. Mac Miller),22987,
8/10/21 16:50,Cozz,Zendaya (feat. J. Cole),6896,
8/10/21 16:50,Eminem,Superman,23893,
8/10/21 16:50,Chance the Rapper,I Might Need Security,32949,
8/10/21 16:51,Mac Miller,Clubhouse,2739,
8/10/21 16:51,Masego,Navajo,5921,
8/10/21 16:51,Sabrina Claudio,Confidently Lost,15418,
8/10/21 16:52,Mac Miller,Get Up,7221,
8/10/21 16:52,Mac Miller,Get Up,3900,
8/10/21 16:52,Mac Miller,Down the Rabbit Hole,25356,
8/10/21 16:52,Mac Miller,Fuck 'Em All,40263,
8/10/21 16:52,Mac Miller,The Star Room,17949,
8/10/21 16:53,SHAED,Trampoline,20665,
8/10/21 16:53,Mac Miller,Vitamins,7523,
8/10/21 16:53,Mac Miller,Down the Rabbit Hole,19620,
8/10/21 16:53,Mac Miller,The Question,10402,
8/10/21 16:54,Earl Sweatshirt,Sunday (feat. Frank Ocean),12747,
8/10/21 16:55,Bas,Tribe (with J. Cole),55008,
8/10/21 16:55,EARTHGANG,Meditate (feat. J.I.D.),9705,
8/10/21 16:55,Kevin Abstract,Empty,19969,
8/10/21 16:55,Joji,SLOW DANCING IN THE DARK,12097,
8/10/21 16:56,Joji,YEAH RIGHT,15232,
8/10/21 16:57,Bas,Purge,102237,
8/10/21 16:58,Medasin,Work For You (feat. Kaz Moon),67639,
8/10/21 16:59,Saba,Where Ideas Sing (feat. Daoud),42817,
8/10/21 16:59,Billie Eilish,wish you were gay,10054,
8/10/21 16:59,Masego,Bounce,5804,
8/10/21 17:00,"Tyler, The Creator",EARFQUAKE,26958,
8/10/21 17:00,"Tyler, The Creator","GONE, GONE / THANK YOU",7174,
8/10/21 17:00,Anderson .Paak,Off The Ground,3691,
8/10/21 17:00,Dzeko & Torres,L'amour toujours (feat. Delaney Jane) - Tiësto Edit,5224,
8/10/21 17:00,Bas,Boca Raton (with A$AP Ferg),2530,
8/10/21 17:00,"Tyler, The Creator",ARE WE STILL FRIENDS?,12515,
8/10/21 17:01,Free Nationals,Time,16300,
8/10/21 17:01,EARTHGANG,Cocktail,19388,
8/10/21 17:01,Kota the Friend,Colorado,13351,
8/10/21 17:01,Aminé,Yellow,6826,
8/10/21 17:01,"Tyler, The Creator",RUNNING OUT OF TIME,10820,
8/10/21 17:02,"Tyler, The Creator",See You Again (feat. Kali Uchis),1904,
8/10/21 17:02,A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),25193,
8/10/21 17:02,EARTHGANG,Cocktail,2089,
8/10/21 17:02,GoldLink,Herside Story,9938,
8/10/21 17:03,"Tyler, The Creator",See You Again (feat. Kali Uchis),78228,
8/10/21 17:03,BROCKHAMPTON,SWEET,1741,
8/10/21 17:03,BROCKHAMPTON,IF YOU PRAY RIGHT,1369,
8/10/21 17:04,"Tyler, The Creator",I Ain't Got Time!,1555,
8/10/21 17:04,Emeryld,Hope You’re Happy,8034,
8/10/21 17:04,The Jackson 5,Who's Lovin' You,7383,
8/10/21 17:04,Quelle Chris,Popeye,18877,
8/10/21 17:04,BROCKHAMPTON,STUPID,1764,
8/10/21 17:04,Aretha Franklin,(You Make Me Feel Like) A Natural Woman,9961,
8/10/21 17:04,Kota the Friend,Birdie,7755,
8/10/21 17:05,Duckwrth,NOBODY FALLS,7314,
8/10/21 17:05,Still Woozy,Foolsong,13003,
8/10/21 17:05,Wiley from Atlanta,Pink Skies (Demo),17995,
8/10/21 17:05,The Internet,"Palace/Curse (feat. Steve Lacy, feat. Tyler, The Creator, feat. Tyler, The Creator & Steve Lacy)",11192,
8/10/21 17:06,BROCKHAMPTON,FIGHT,1369,
8/10/21 17:06,Ari Lennox,Night Drive,55193,
8/10/21 17:08,Biskwiq,Cucumber Water,118073,
8/10/21 17:08,Mac Miller,Blue World,10518,
8/10/21 17:09,Mac Miller,Complicated,10913,
8/10/21 17:09,Rejjie Snow,D.R.U.G.S.,9868,
8/10/21 17:09,Mac Miller,I Can See,9543,
8/10/21 17:09,Elujay,Starchild,8684,
8/10/21 17:09,Mac Miller,Hands,10031,
8/10/21 17:09,Orion Sun,Mango (Freestyle / Process),11842,
8/10/21 17:10,Kudasaibeats,The Girl I Haven't Met (Biskwiq Flip),45905,
8/10/21 17:10,Frank Ocean,Biking,19736,
8/10/21 17:11,"Tyler, The Creator",GROUP B,6478,
8/10/21 17:11,Cage The Elephant,Telescope,7964,
8/10/21 17:11,"Tyler, The Creator",BEST INTEREST,47345,
8/10/21 17:12,Blu DeTiger,Figure It Out,18134,
8/10/21 17:12,Surf Mesa,ily (i love you baby) (feat. Emilee),9171,
8/10/21 17:13,Harry Styles,Watermelon Sugar,8568,
8/10/21 17:13,Medasin,Everytime,19644,
8/10/21 17:13,Ariana Grande,Stuck with U (with Justin Bieber),24288,
8/10/21 17:13,SEBASTIAN PAUL,BACK AND FORTH,4226,
8/10/21 17:14,"Tyler, The Creator",Analog,31509,
8/10/21 17:14,Harry Styles,Adore You,6733,
8/10/21 17:14,SEBASTIAN PAUL,IMPATIENT,12887,
8/10/21 17:14,"Tyler, The Creator",Jamba (feat. Hodgy),15743,
8/10/21 17:15,VGR,Mii Channel,32624,
8/10/21 17:16,Loyle Carner,Ain't Nothing Changed,9891,
8/10/21 17:16,"Tyler, The Creator",Glitter,34365,
8/10/21 17:16,Pretty Darn,Home Country,31648,
8/10/21 17:17,Dominic Fike,Babydoll,6873,
8/10/21 17:17,Ty Dolla $ign,Blasé (feat. Future & Rae Sremmurd) - Louis the Child Remix,5596,
8/10/21 17:17,Lime Cordiale,Robbery,8823,
8/10/21 17:17,Ruel,Free Time,16555,
8/10/21 17:17,Peach Pit,Peach Pit,8382,
8/10/21 17:18,Kota the Friend,Saturday,8034,
8/10/21 17:18,Louis The Child,Better Not (with Wafia),557,
8/10/21 17:18,Magic City Hippies,Limestone,11911,
8/10/21 17:18,Louis The Child,Free (with Drew Love),40588,
8/10/21 17:18,Louis The Child,Last To Leave (feat. Caroline Ailin),1114,
8/10/21 17:19,"Tyler, The Creator",Where This Flower Blooms (feat. Frank Ocean),23475,
8/10/21 17:19,BENEE,Glitter,30093,
8/10/21 17:19,"Tyler, The Creator",Answer,15371,
8/10/21 17:20,Girl Talk,Fallin',53823,
8/10/21 17:20,BENEE,Wishful Thinking,11238,
8/10/21 17:21,Kiiara,Gold,13490,
8/10/21 17:21,Anderson .Paak,CUT EM IN (feat. Rick Ross),1021,
8/10/21 17:21,Cage The Elephant,Come a Little Closer,7198,
8/10/21 17:21,Louis The Child,It's Strange,1091,
8/10/21 17:21,Cory Henry,No Guns,7314,
8/10/21 17:21,Louis The Child,Shake Something (feat. Joey Purp),1184,
8/10/21 17:21,Louis The Child,Weekend,1369,
8/10/21 17:21,Peach Pit,Tommy's Party,8150,
8/10/21 17:21,Cory Henry,GawtDamn,12167,
8/10/21 17:22,Billy Joel,Vienna,7198,
8/10/21 17:22,Smoke DZA,"Santos Party House (feat. Wiz Khalifa, Curren$y, Big K.R.I.T., Girl Talk) - Extended Version",10402,
8/10/21 17:22,CoryaYo,1995,15371,
8/10/21 17:22,Mac Miller,Ascension,18250,
8/10/21 17:22,Kanye West,Devil In A New Dress,4133,
8/10/21 17:22,Action Bronson,Baby Blue (feat. Chance the Rapper),13978,
8/10/21 17:23,Pell,Greyhound,19969,
8/10/21 17:23,99 Neighbors,Fuck No (feat. Brasstracks & PhiloSofie),12979,
8/10/21 17:23,Biskwiq,A First Date,7639,
8/10/21 17:23,Lil Wayne,Blunt Blowin,3970,
8/10/21 17:26,Mac Miller,Self Care,175101,
8/10/21 17:28,Dominic Fike,Açaí Bowl,9264,
